long,lat,group,order,region
-94.05103,32.21169,50,12232,texas
-94.05676,32.01688,50,12233,texas
-94.01092,31.98824,50,12234,texas
-93.95935,31.93667,50,12235,texas
-93.90778,31.89083,50,12236,texas
-93.87341,31.85645,50,12237,texas
-93.87341,31.8278,50,12238,texas
-93.84476,31.80489,50,12239,texas
-93.8333,31.7877,50,12240,texas
-93.8333,31.75905,50,12241,texas
-93.81611,31.7304,50,12242,texas
-93.79892,31.71321,50,12243,texas
-93.81038,31.69603,50,12244,texas
-93.82757,31.68456,50,12245,texas
-93.83903,31.67311,50,12246,texas
-93.83903,31.65019,50,12247,texas
-93.82184,31.63873,50,12248,texas
-93.82757,31.62727,50,12249,texas
-93.83903,31.61581,50,12250,texas
-93.84476,31.59862,50,12251,texas
-93.82184,31.58143,50,12252,texas
-93.79892,31.54132,50,12253,texas
-93.776,31.52987,50,12254,texas
-93.74735,31.52987,50,12255,texas
-93.73016,31.51841,50,12256,texas
-93.74163,31.50695,50,12257,texas
-93.75308,31.4783,50,12258,texas
-93.7187,31.46111,50,12259,texas
-93.70152,31.42101,50,12260,texas
-93.66141,31.3809,50,12261,texas
-93.66714,31.36944,50,12262,texas
-93.68433,31.34079,50,12263,texas
-93.70152,31.3236,50,12264,texas
-93.69579,31.31215,50,12265,texas
-93.6786,31.30068,50,12266,texas
-93.64996,31.28923,50,12267,texas
-93.62703,31.26631,50,12268,texas
-93.60985,31.24339,50,12269,texas
-93.60985,31.22047,50,12270,texas
-93.57547,31.19755,50,12271,texas
-93.54681,31.20328,50,12272,texas
-93.55255,31.14599,50,12273,texas
-93.56401,31.10588,50,12274,texas
-93.54681,31.06577,50,12275,texas
-93.53536,31.04858,50,12276,texas
-93.54681,31.02566,50,12277,texas
-93.56401,31.01421,50,12278,texas
-93.58119,30.99702,50,12279,texas
-93.56974,30.97983,50,12280,texas
-93.55828,30.96837,50,12281,texas
-93.54681,30.95118,50,12282,texas
-93.54681,30.93399,50,12283,texas
-93.56401,30.9168,50,12284,texas
-93.57547,30.89962,50,12285,texas
-93.56401,30.88242,50,12286,texas
-93.57547,30.85378,50,12287,texas
-93.58119,30.83659,50,12288,texas
-93.59839,30.80794,50,12289,texas
-93.64996,30.72773,50,12290,texas
-93.66714,30.68762,50,12291,texas
-93.70152,30.65324,50,12292,texas
-93.70152,30.63033,50,12293,texas
-93.70152,30.61314,50,12294,texas
-93.7187,30.60168,50,12295,texas
-93.73016,30.58449,50,12296,texas
-93.74163,30.54438,50,12297,texas
-93.73016,30.50427,50,12298,texas
-93.7187,30.45844,50,12299,texas
-93.73016,30.44125,50,12300,texas
-93.73016,30.41833,50,12301,texas
-93.75308,30.40114,50,12302,texas
-93.75881,30.33239,50,12303,texas
-93.74735,30.32093,50,12304,texas
-93.71297,30.28082,50,12305,texas
-93.6786,30.24644,50,12306,texas
-93.69006,30.22352,50,12307,texas
-93.68433,30.20061,50,12308,texas
-93.70152,30.13758,50,12309,texas
-93.72443,30.09174,50,12310,texas
-93.71297,30.06882,50,12311,texas
-93.74163,30.04018,50,12312,texas
-93.76454,30.01726,50,12313,texas
-93.79892,29.97715,50,12314,texas
-93.80465,29.95996,50,12315,texas
-93.8333,29.92559,50,12316,texas
-93.86195,29.87975,50,12317,texas
-93.90778,29.8511,50,12318,texas
-93.9307,29.82245,50,12319,texas
-93.9307,29.79953,50,12320,texas
-93.90778,29.77662,50,12321,texas
-93.88486,29.77662,50,12322,texas
-93.84476,29.73651,50,12323,texas
-93.87341,29.73651,50,12324,texas
-94.03956,29.70786,50,12325,texas
-94.06821,29.70786,50,12326,texas
-94.32031,29.61046,50,12327,texas
-94.36042,29.59327,50,12328,texas
-94.38334,29.58754,50,12329,texas
-94.42918,29.57608,50,12330,texas
-94.47501,29.55889,50,12331,texas
-94.5323,29.53597,50,12332,texas
-94.61252,29.5016,50,12333,texas
-94.68127,29.46149,50,12334,texas
-94.72138,29.42138,50,12335,texas
-94.75003,29.40992,50,12336,texas
-94.76722,29.39847,50,12337,texas
-94.78441,29.40992,50,12338,texas
-94.78441,29.42138,50,12339,texas
-94.76722,29.4443,50,12340,texas
-94.71565,29.47295,50,12341,texas
-94.68127,29.51306,50,12342,texas
-94.65263,29.51306,50,12343,texas
-94.63544,29.52451,50,12344,texas
-94.61252,29.54743,50,12345,texas
-94.59534,29.55889,50,12346,texas
-94.5495,29.55889,50,12347,texas
-94.52657,29.56462,50,12348,texas
-94.53803,29.59327,50,12349,texas
-94.56669,29.60473,50,12350,texas
-94.61252,29.58754,50,12351,texas
-94.68701,29.57608,50,12352,texas
-94.75576,29.55889,50,12353,texas
-94.77868,29.55889,50,12354,texas
-94.79014,29.57035,50,12355,texas
-94.78441,29.58754,50,12356,texas
-94.76722,29.62192,50,12357,texas
-94.73284,29.67921,50,12358,texas
-94.70992,29.78235,50,12359,texas
-94.69273,29.82245,50,12360,texas
-94.69846,29.83964,50,12361,texas
-94.70992,29.84537,50,12362,texas
-94.73857,29.81672,50,12363,texas
-94.79014,29.79953,50,12364,texas
-94.84743,29.76516,50,12365,texas
-94.88181,29.72505,50,12366,texas
-94.91046,29.69067,50,12367,texas
-94.92765,29.69067,50,12368,texas
-94.96776,29.71932,50,12369,texas
-94.9964,29.74224,50,12370,texas
-95.01933,29.74797,50,12371,texas
-95.00214,29.7537,50,12372,texas
-95.03078,29.74224,50,12373,texas
-95.03651,29.73078,50,12374,texas
-95.0136,29.70786,50,12375,texas
-95.0136,29.6964,50,12376,texas
-95.02505,29.66775,50,12377,texas
-95.00214,29.65056,50,12378,texas
-94.99067,29.62765,50,12379,texas
-95.00787,29.59327,50,12380,texas
-95.01933,29.58181,50,12381,texas
-95.01933,29.55889,50,12382,texas
-95.00214,29.54743,50,12383,texas
-94.96776,29.53597,50,12384,texas
-94.93338,29.52451,50,12385,texas
-94.93338,29.50733,50,12386,texas
-94.96203,29.49014,50,12387,texas
-94.96203,29.47295,50,12388,texas
-94.92192,29.46722,50,12389,texas
-94.91046,29.43284,50,12390,texas
-94.91046,29.39274,50,12391,texas
-94.91619,29.35263,50,12392,texas
-94.92765,29.33544,50,12393,texas
-94.9563,29.34117,50,12394,texas
-94.97349,29.3469,50,12395,texas
-95.04797,29.26095,50,12396,texas
-95.07661,29.22658,50,12397,texas
-95.12245,29.21512,50,12398,texas
-95.13965,29.22085,50,12399,texas
-95.15683,29.23804,50,12400,texas
-95.17402,29.23231,50,12401,texas
-95.17402,29.19793,50,12402,texas
-95.17975,29.16355,50,12403,texas
-95.2084,29.15209,50,12404,texas
-95.23132,29.12918,50,12405,texas
-95.23132,29.10626,50,12406,texas
-95.21413,29.0948,50,12407,texas
-95.16829,29.11198,50,12408,texas
-95.16256,29.10053,50,12409,texas
-95.20267,29.04323,50,12410,texas
-95.29434,28.98594,50,12411,texas
-95.35736,28.94583,50,12412,texas
-95.4032,28.92291,50,12413,texas
-95.55218,28.8427,50,12414,texas
-95.64384,28.7854,50,12415,texas
-95.74698,28.7281,50,12416,texas
-95.87876,28.66508,50,12417,texas
-96.00481,28.61924,50,12418,texas
-96.12513,28.55622,50,12419,texas
-96.27983,28.476,50,12420,texas
-96.33712,28.43017,50,12421,texas
-96.36578,28.41298,50,12422,texas
-96.38296,28.43017,50,12423,texas
-96.37724,28.4359,50,12424,texas
-96.35431,28.476,50,12425,texas
-96.30847,28.48173,50,12426,texas
-96.23972,28.52757,50,12427,texas
-96.11367,28.58486,50,12428,texas
-96.05637,28.61351,50,12429,texas
-96.01627,28.64216,50,12430,texas
-95.99335,28.66508,50,12431,texas
-95.90167,28.68227,50,12432,texas
-95.78136,28.74529,50,12433,texas
-95.75844,28.76248,50,12434,texas
-95.75844,28.7854,50,12435,texas
-95.78136,28.7854,50,12436,texas
-95.81573,28.7854,50,12437,texas
-95.86156,28.75675,50,12438,texas
-95.91887,28.74529,50,12439,texas
-95.99335,28.71091,50,12440,texas
-96.13086,28.63643,50,12441,texas
-96.18243,28.61924,50,12442,texas
-96.23399,28.5906,50,12443,texas
-96.2569,28.61351,50,12444,texas
-96.2569,28.6307,50,12445,texas
-96.19389,28.6307,50,12446,texas
-96.18816,28.64216,50,12447,texas
-96.19962,28.65362,50,12448,texas
-96.23972,28.64789,50,12449,texas
-96.23972,28.66508,50,12450,texas
-96.21107,28.74529,50,12451,texas
-96.21107,28.76821,50,12452,texas
-96.22253,28.76821,50,12453,texas
-96.24545,28.72237,50,12454,texas
-96.2741,28.69945,50,12455,texas
-96.27983,28.7281,50,12456,texas
-96.28556,28.74529,50,12457,texas
-96.29701,28.71665,50,12458,texas
-96.31994,28.67081,50,12459,texas
-96.36004,28.65362,50,12460,texas
-96.38296,28.67081,50,12461,texas
-96.40588,28.71091,50,12462,texas
-96.41161,28.74529,50,12463,texas
-96.44025,28.7281,50,12464,texas
-96.44025,28.69945,50,12465,texas
-96.40015,28.6307,50,12466,texas
-96.45171,28.60778,50,12467,texas
-96.48609,28.58486,50,12468,texas
-96.50328,28.59632,50,12469,texas
-96.48609,28.60778,50,12470,texas
-96.46317,28.62497,50,12471,texas
-96.47463,28.67081,50,12472,texas
-96.49182,28.6307,50,12473,texas
-96.51474,28.6307,50,12474,texas
-96.5262,28.65362,50,12475,texas
-96.54339,28.688,50,12476,texas
-96.5835,28.67081,50,12477,texas
-96.59496,28.71091,50,12478,texas
-96.61214,28.7281,50,12479,texas
-96.65225,28.72237,50,12480,texas
-96.66943,28.7281,50,12481,texas
-96.65798,28.688,50,12482,texas
-96.64079,28.63643,50,12483,texas
-96.65798,28.60778,50,12484,texas
-96.65798,28.5906,50,12485,texas
-96.64079,28.5906,50,12486,texas
-96.60069,28.59632,50,12487,texas
-96.57777,28.60205,50,12488,texas
-96.5262,28.56768,50,12489,texas
-96.51474,28.55049,50,12490,texas
-96.55485,28.5333,50,12491,texas
-96.5835,28.51038,50,12492,texas
-96.58923,28.49319,50,12493,texas
-96.55485,28.49319,50,12494,texas
-96.51474,28.51038,50,12495,texas
-96.4689,28.51611,50,12496,texas
-96.43452,28.46454,50,12497,texas
-96.47463,28.44163,50,12498,texas
-96.49755,28.42444,50,12499,texas
-96.51474,28.43017,50,12500,texas
-96.53766,28.40725,50,12501,texas
-96.61787,28.36714,50,12502,texas
-96.65225,28.34995,50,12503,texas
-96.68663,28.33849,50,12504,texas
-96.69809,28.34422,50,12505,texas
-96.71527,28.36141,50,12506,texas
-96.72674,28.42444,50,12507,texas
-96.7382,28.4359,50,12508,texas
-96.77258,28.44735,50,12509,texas
-96.79549,28.476,50,12510,texas
-96.80122,28.49892,50,12511,texas
-96.82414,28.50465,50,12512,texas
-96.83559,28.49319,50,12513,texas
-96.82987,28.47027,50,12514,texas
-96.80122,28.44735,50,12515,texas
-96.79549,28.42444,50,12516,texas
-96.79549,28.40725,50,12517,texas
-96.81268,28.40725,50,12518,texas
-96.83559,28.43017,50,12519,texas
-96.85851,28.4359,50,12520,texas
-96.86998,28.41871,50,12521,texas
-96.85278,28.40152,50,12522,texas
-96.82987,28.37287,50,12523,texas
-96.80695,28.34422,50,12524,texas
-96.80122,28.31557,50,12525,texas
-96.81268,28.28693,50,12526,texas
-96.80695,28.25828,50,12527,texas
-96.82414,28.21817,50,12528,texas
-96.8757,28.19525,50,12529,texas
-96.91009,28.1666,50,12530,texas
-96.94446,28.14942,50,12531,texas
-96.94446,28.18379,50,12532,texas
-96.92727,28.24109,50,12533,texas
-96.92154,28.26974,50,12534,texas
-96.94446,28.27547,50,12535,texas
-96.9903,28.25255,50,12536,texas
-96.98457,28.23536,50,12537,texas
-96.97311,28.21817,50,12538,texas
-96.96165,28.19525,50,12539,texas
-96.97311,28.17233,50,12540,texas
-97.00175,28.15515,50,12541,texas
-97.03613,28.15515,50,12542,texas
-97.04186,28.17233,50,12543,texas
-97.03613,28.20098,50,12544,texas
-97.05905,28.21817,50,12545,texas
-97.07624,28.20671,50,12546,texas
-97.11062,28.18952,50,12547,texas
-97.12207,28.17233,50,12548,texas
-97.145,28.1666,50,12549,texas
-97.16218,28.18379,50,12550,texas
-97.19083,28.18952,50,12551,texas
-97.21375,28.18379,50,12552,texas
-97.19083,28.16088,50,12553,texas
-97.19083,28.14942,50,12554,texas
-97.20229,28.1265,50,12555,texas
-97.24812,28.09785,50,12556,texas
-97.26531,28.09785,50,12557,texas
-97.25385,28.07493,50,12558,texas
-97.13927,27.89158,50,12559,texas
-97.19656,27.85721,50,12560,texas
-97.23094,27.84002,50,12561,texas
-97.24812,27.84002,50,12562,texas
-97.27105,27.86867,50,12563,texas
-97.29396,27.88013,50,12564,texas
-97.31689,27.88013,50,12565,texas
-97.35699,27.8744,50,12566,texas
-97.39137,27.89158,50,12567,texas
-97.40855,27.89732,50,12568,texas
-97.48877,27.88013,50,12569,texas
-97.51169,27.89732,50,12570,texas
-97.54034,27.89732,50,12571,texas
-97.56898,27.89158,50,12572,texas
-97.54607,27.86294,50,12573,texas
-97.51742,27.84575,50,12574,texas
-97.47158,27.83429,50,12575,texas
-97.44293,27.83429,50,12576,texas
-97.42001,27.85148,50,12577,texas
-97.40282,27.82856,50,12578,texas
-97.40855,27.8171,50,12579,texas
-97.41428,27.78845,50,12580,texas
-97.41428,27.7598,50,12581,texas
-97.38564,27.73689,50,12582,texas
-97.36272,27.71397,50,12583,texas
-97.36272,27.70251,50,12584,texas
-97.38564,27.67959,50,12585,texas
-97.39709,27.65667,50,12586,texas
-97.38564,27.64521,50,12587,texas
-97.36845,27.65667,50,12588,texas
-97.32834,27.69678,50,12589,texas
-97.31115,27.70824,50,12590,texas
-97.29969,27.69105,50,12591,texas
-97.29396,27.66813,50,12592,texas
-97.32262,27.63375,50,12593,texas
-97.34553,27.55927,50,12594,texas
-97.37418,27.47333,50,12595,texas
-97.40282,27.43895,50,12596,texas
-97.42574,27.37593,50,12597,texas
-97.46585,27.32436,50,12598,texas
-97.48877,27.3129,50,12599,texas
-97.51742,27.28998,50,12600,texas
-97.5518,27.29571,50,12601,texas
-97.56898,27.3129,50,12602,texas
-97.54034,27.31863,50,12603,texas
-97.51742,27.34155,50,12604,texas
-97.51169,27.37593,50,12605,texas
-97.51169,27.42176,50,12606,texas
-97.52888,27.42749,50,12607,texas
-97.54034,27.42176,50,12608,texas
-97.5346,27.39311,50,12609,texas
-97.55753,27.36447,50,12610,texas
-97.57471,27.34155,50,12611,texas
-97.62054,27.34155,50,12612,texas
-97.63201,27.33582,50,12613,texas
-97.61481,27.30717,50,12614,texas
-97.63201,27.30144,50,12615,texas
-97.65492,27.30717,50,12616,texas
-97.66638,27.34155,50,12617,texas
-97.70076,27.35873,50,12618,texas
-97.72369,27.39311,50,12619,texas
-97.78098,27.46187,50,12620,texas
-97.79816,27.4676,50,12621,texas
-97.80389,27.45614,50,12622,texas
-97.76379,27.41603,50,12623,texas
-97.76379,27.39311,50,12624,texas
-97.73515,27.36447,50,12625,texas
-97.73515,27.34155,50,12626,texas
-97.70649,27.31863,50,12627,texas
-97.69504,27.30144,50,12628,texas
-97.70649,27.28998,50,12629,texas
-97.75806,27.27852,50,12630,texas
-97.75806,27.26706,50,12631,texas
-97.72369,27.24987,50,12632,texas
-97.68931,27.24414,50,12633,texas
-97.6492,27.24987,50,12634,texas
-97.61481,27.2556,50,12635,texas
-97.5919,27.24987,50,12636,texas
-97.56326,27.23269,50,12637,texas
-97.5346,27.24414,50,12638,texas
-97.50596,27.2556,50,12639,texas
-97.47731,27.26706,50,12640,texas
-97.45439,27.2556,50,12641,texas
-97.45439,27.19831,50,12642,texas
-97.45439,27.15247,50,12643,texas
-97.47158,27.12955,50,12644,texas
-97.4945,27.11809,50,12645,texas
-97.50596,27.09517,50,12646,texas
-97.4945,27.06653,50,12647,texas
-97.48877,27.04934,50,12648,texas
-97.50023,27.02642,50,12649,texas
-97.54607,27.00923,50,12650,texas
-97.55753,26.99204,50,12651,texas
-97.56898,26.96912,50,12652,texas
-97.55753,26.92902,50,12653,texas
-97.56898,26.90037,50,12654,texas
-97.56898,26.85453,50,12655,texas
-97.54034,26.83734,50,12656,texas
-97.51169,26.80869,50,12657,texas
-97.4945,26.76286,50,12658,texas
-97.46585,26.654,50,12659,texas
-97.45439,26.60816,50,12660,texas
-97.44293,26.55087,50,12661,texas
-97.45439,26.52795,50,12662,texas
-97.47158,26.48784,50,12663,texas
-97.45439,26.41908,50,12664,texas
-97.42001,26.41335,50,12665,texas
-97.39137,26.39044,50,12666,texas
-97.37418,26.36179,50,12667,texas
-97.37418,26.30449,50,12668,texas
-97.36272,26.2873,50,12669,texas
-97.3398,26.29876,50,12670,texas
-97.32262,26.2873,50,12671,texas
-97.33407,26.27011,50,12672,texas
-97.34553,26.23001,50,12673,texas
-97.30542,26.21282,50,12674,texas
-97.31689,26.16698,50,12675,texas
-97.31689,26.14406,50,12676,texas
-97.31115,26.12115,50,12677,texas
-97.28251,26.10396,50,12678,texas
-97.25385,26.11542,50,12679,texas
-97.23094,26.12115,50,12680,texas
-97.21375,26.10396,50,12681,texas
-97.22521,26.08677,50,12682,texas
-97.25385,26.06958,50,12683,texas
-97.26531,26.04093,50,12684,texas
-97.25385,26.00082,50,12685,texas
-97.21947,26.01228,50,12686,texas
-97.22521,26.02947,50,12687,texas
-97.20802,26.04093,50,12688,texas
-97.17937,26.01228,50,12689,texas
-97.1851,26.06385,50,12690,texas
-97.17937,26.08104,50,12691,texas
-97.15646,26.08104,50,12692,texas
-97.15073,26.05812,50,12693,texas
-97.16791,25.96645,50,12694,texas
-97.27105,25.96645,50,12695,texas
-97.29396,25.96072,50,12696,texas
-97.29396,25.94353,50,12697,texas
-97.29969,25.9378,50,12698,texas
-97.33407,25.9378,50,12699,texas
-97.36272,25.9378,50,12700,texas
-97.37418,25.9378,50,12701,texas
-97.36845,25.9378,50,12702,texas
-97.37418,25.9378,50,12703,texas
-97.39709,25.9378,50,12704,texas
-97.41428,25.9378,50,12705,texas
-97.42574,25.9378,50,12706,texas
-97.44866,25.9378,50,12707,texas
-97.47731,25.9378,50,12708,texas
-97.4945,25.9378,50,12709,texas
-97.52315,25.9378,50,12710,texas
-97.61481,25.97791,50,12711,texas
-97.6492,26.0352,50,12712,texas
-97.67785,26.04093,50,12713,texas
-97.70649,26.0352,50,12714,texas
-97.73515,26.0352,50,12715,texas
-97.76952,26.04666,50,12716,texas
-97.79243,26.04093,50,12717,texas
-97.80962,26.06385,50,12718,texas
-97.82681,26.05239,50,12719,texas
-97.844,26.06958,50,12720,texas
-97.86692,26.06958,50,12721,texas
-97.9586,26.06958,50,12722,texas
-97.98151,26.05812,50,12723,texas
-97.99297,26.06958,50,12724,texas
-98.01589,26.06958,50,12725,texas
-98.056,26.05239,50,12726,texas
-98.07891,26.05239,50,12727,texas
-98.10756,26.06958,50,12728,texas
-98.12475,26.06385,50,12729,texas
-98.15913,26.05812,50,12730,texas
-98.17632,26.06958,50,12731,texas
-98.1935,26.07531,50,12732,texas
-98.22216,26.07531,50,12733,texas
-98.28518,26.09823,50,12734,texas
-98.28518,26.12115,50,12735,texas
-98.29664,26.1326,50,12736,texas
-98.3081,26.1326,50,12737,texas
-98.31956,26.12115,50,12738,texas
-98.33102,26.12115,50,12739,texas
-98.34821,26.16698,50,12740,texas
-98.36539,26.16698,50,12741,texas
-98.38831,26.16698,50,12742,texas
-98.4055,26.17271,50,12743,texas
-98.41123,26.19563,50,12744,texas
-98.43415,26.19563,50,12745,texas
-98.45134,26.20136,50,12746,texas
-98.45707,26.22428,50,12747,texas
-98.46853,26.23574,50,12748,texas
-98.49145,26.22428,50,12749,texas
-98.50864,26.22428,50,12750,texas
-98.53728,26.2472,50,12751,texas
-98.5602,26.25293,50,12752,texas
-98.57166,26.24147,50,12753,texas
-98.58312,26.2472,50,12754,texas
-98.59458,26.25866,50,12755,texas
-98.62896,26.25866,50,12756,texas
-98.64042,26.24147,50,12757,texas
-98.66906,26.2472,50,12758,texas
-98.74355,26.31022,50,12759,texas
-98.74928,26.32741,50,12760,texas
-98.77219,26.33887,50,12761,texas
-98.80657,26.35033,50,12762,texas
-98.82949,26.36752,50,12763,texas
-98.86387,26.37325,50,12764,texas
-98.90971,26.36752,50,12765,texas
-98.93262,26.37898,50,12766,texas
-98.967,26.38471,50,12767,texas
-98.98992,26.4019,50,12768,texas
-99.04722,26.41335,50,12769,texas
-99.07013,26.39617,50,12770,texas
-99.09878,26.40763,50,12771,texas
-99.10451,26.43054,50,12772,texas
-99.09878,26.48211,50,12773,texas
-99.15607,26.55087,50,12774,texas
-99.15607,26.58524,50,12775,texas
-99.17899,26.63108,50,12776,texas
-99.20191,26.65973,50,12777,texas
-99.20764,26.70556,50,12778,texas
-99.2764,26.8488,50,12779,texas
-99.31651,26.86599,50,12780,texas
-99.34515,26.91183,50,12781,texas
-99.37953,26.92329,50,12782,texas
-99.39098,26.94048,50,12783,texas
-99.40245,26.98058,50,12784,texas
-99.42536,27.0035,50,12785,texas
-99.45402,27.03215,50,12786,texas
-99.46547,27.0608,50,12787,texas
-99.44829,27.09517,50,12788,texas
-99.43682,27.12382,50,12789,texas
-99.44256,27.21549,50,12790,texas
-99.44256,27.23841,50,12791,texas
-99.49413,27.27279,50,12792,texas
-99.50558,27.29571,50,12793,texas
-99.53996,27.30717,50,12794,texas
-99.52277,27.34155,50,12795,texas
-99.50558,27.37019,50,12796,texas
-99.51131,27.4103,50,12797,texas
-99.50558,27.45041,50,12798,texas
-99.49986,27.50197,50,12799,texas
-99.53423,27.5077,50,12800,texas
-99.53423,27.54781,50,12801,texas
-99.54569,27.58792,50,12802,texas
-99.63163,27.63948,50,12803,texas
-99.65455,27.62803,50,12804,texas
-99.67747,27.65667,50,12805,texas
-99.71758,27.6624,50,12806,texas
-99.75195,27.69678,50,12807,texas
-99.78633,27.73116,50,12808,texas
-99.79778,27.7598,50,12809,texas
-99.82644,27.76554,50,12810,texas
-99.85509,27.78272,50,12811,texas
-99.87228,27.8171,50,12812,texas
-99.88946,27.86867,50,12813,texas
-99.92957,27.9145,50,12814,texas
-99.9353,27.94888,50,12815,texas
-99.95249,27.96607,50,12816,texas
-99.9754,27.96607,50,12817,texas
-99.99833,27.98326,50,12818,texas
-100.0212,28.03483,50,12819,texas
-100.0556,28.08639,50,12820,texas
-100.0843,28.1265,50,12821,texas
-100.1358,28.14942,50,12822,texas
-100.1817,28.17233,50,12823,texas
-100.1989,28.19525,50,12824,texas
-100.2275,28.2239,50,12825,texas
-100.2733,28.25828,50,12826,texas
-100.2905,28.28693,50,12827,texas
-100.302,28.31557,50,12828,texas
-100.3192,28.33276,50,12829,texas
-100.3249,28.36714,50,12830,texas
-100.3306,28.40152,50,12831,texas
-100.3421,28.43017,50,12832,texas
-100.3707,28.45308,50,12833,texas
-100.3765,28.47027,50,12834,texas
-100.365,28.49319,50,12835,texas
-100.3707,28.51038,50,12836,texas
-100.3994,28.52184,50,12837,texas
-100.4223,28.53903,50,12838,texas
-100.428,28.56768,50,12839,texas
-100.4223,28.58486,50,12840,texas
-100.4395,28.5906,50,12841,texas
-100.4567,28.60778,50,12842,texas
-100.4681,28.64216,50,12843,texas
-100.5083,28.65362,50,12844,texas
-100.5254,28.68227,50,12845,texas
-100.5254,28.72237,50,12846,texas
-100.5598,28.80259,50,12847,texas
-100.5827,28.81405,50,12848,texas
-100.5942,28.85415,50,12849,texas
-100.5885,28.8828,50,12850,texas
-100.6228,28.88853,50,12851,texas
-100.6458,28.91145,50,12852,texas
-100.6629,28.95729,50,12853,texas
-100.6859,29.05469,50,12854,texas
-100.6916,29.07188,50,12855,texas
-100.7145,29.11771,50,12856,texas
-100.7604,29.15209,50,12857,texas
-100.789,29.17501,50,12858,texas
-100.8062,29.22085,50,12859,texas
-100.8062,29.24376,50,12860,texas
-100.8348,29.25522,50,12861,texas
-100.8692,29.27814,50,12862,texas
-100.9036,29.30679,50,12863,texas
-100.9609,29.33544,50,12864,texas
-101.0239,29.36409,50,12865,texas
-101.0526,29.4443,50,12866,texas
-101.0755,29.45003,50,12867,texas
-101.1041,29.47295,50,12868,texas
-101.1557,29.47868,50,12869,texas
-101.2015,29.50733,50,12870,texas
-101.2416,29.50733,50,12871,texas
-101.2531,29.53597,50,12872,texas
-101.2359,29.55316,50,12873,texas
-101.2302,29.59327,50,12874,texas
-101.2474,29.61046,50,12875,texas
-101.2646,29.61619,50,12876,texas
-101.2703,29.59327,50,12877,texas
-101.2817,29.57035,50,12878,texas
-101.3047,29.56462,50,12879,texas
-101.3161,29.58181,50,12880,texas
-101.3047,29.62192,50,12881,texas
-101.3047,29.64484,50,12882,texas
-101.3219,29.63338,50,12883,texas
-101.3505,29.63911,50,12884,texas
-101.362,29.65056,50,12885,texas
-101.3906,29.74224,50,12886,texas
-101.4078,29.74224,50,12887,texas
-101.4364,29.73078,50,12888,texas
-101.4594,29.73651,50,12889,texas
-101.4651,29.76516,50,12890,texas
-101.5167,29.75943,50,12891,texas
-101.5396,29.75943,50,12892,texas
-101.5339,29.78235,50,12893,texas
-101.551,29.7938,50,12894,texas
-101.5797,29.77662,50,12895,texas
-101.6141,29.7537,50,12896,texas
-101.6599,29.7537,50,12897,texas
-101.7287,29.75943,50,12898,texas
-101.7516,29.76516,50,12899,texas
-101.7974,29.78235,50,12900,texas
-101.8203,29.78235,50,12901,texas
-101.9349,29.76516,50,12902,texas
-101.9636,29.80527,50,12903,texas
-102.0495,29.77662,50,12904,texas
-102.2214,29.83964,50,12905,texas
-102.273,29.86256,50,12906,texas
-102.3245,29.86829,50,12907,texas
-102.3646,29.8511,50,12908,texas
-102.3818,29.76516,50,12909,texas
-102.399,29.7537,50,12910,texas
-102.462,29.75943,50,12911,texas
-102.5022,29.78235,50,12912,texas
-102.5251,29.7537,50,12913,texas
-102.548,29.74224,50,12914,texas
-102.5766,29.75943,50,12915,texas
-102.6225,29.73651,50,12916,texas
-102.6511,29.73651,50,12917,texas
-102.674,29.73651,50,12918,texas
-102.7084,29.66203,50,12919,texas
-102.7428,29.63338,50,12920,texas
-102.7428,29.59327,50,12921,texas
-102.7657,29.60473,50,12922,texas
-102.7714,29.57608,50,12923,texas
-102.7829,29.53597,50,12924,texas
-102.8115,29.52451,50,12925,texas
-102.8115,29.47868,50,12926,texas
-102.8287,29.45003,50,12927,texas
-102.8287,29.41566,50,12928,texas
-102.8345,29.36409,50,12929,texas
-102.8803,29.3469,50,12930,texas
-102.8975,29.29533,50,12931,texas
-102.9032,29.26668,50,12932,texas
-102.8803,29.21512,50,12933,texas
-102.909,29.21512,50,12934,texas
-102.9376,29.18647,50,12935,texas
-102.9892,29.16928,50,12936,texas
-103.0121,29.16355,50,12937,texas
-103.035,29.11198,50,12938,texas
-103.0751,29.08907,50,12939,texas
-103.1038,29.04896,50,12940,texas
-103.1152,28.99166,50,12941,texas
-103.1324,28.97448,50,12942,texas
-103.1611,28.98594,50,12943,texas
-103.1954,28.98594,50,12944,texas
-103.2585,28.97448,50,12945,texas
-103.2871,28.97448,50,12946,texas
-103.3387,29.0375,50,12947,texas
-103.3501,29.0375,50,12948,texas
-103.373,29.01458,50,12949,texas
-103.3902,29.01458,50,12950,texas
-103.4418,29.05469,50,12951,texas
-103.4704,29.06042,50,12952,texas
-103.4934,29.12345,50,12953,texas
-103.5449,29.14063,50,12954,texas
-103.5736,29.15209,50,12955,texas
-103.6423,29.15209,50,12956,texas
-103.6996,29.16355,50,12957,texas
-103.7397,29.19793,50,12958,texas
-103.7569,29.21512,50,12959,texas
-103.7913,29.21512,50,12960,texas
-103.7741,29.24376,50,12961,texas
-103.797,29.26095,50,12962,texas
-103.8486,29.27242,50,12963,texas
-103.9174,29.27814,50,12964,texas
-104.009,29.29533,50,12965,texas
-104.0778,29.34117,50,12966,texas
-104.1465,29.38128,50,12967,texas
-104.1866,29.39847,50,12968,texas
